time_s,scenario,xA,xB,xC,s1_out,s2_out,s3_out,n1_out_cum,n2_out_cum,n3_out_cum,nu1,nu2,nu3,a1,a2,a3,q1,q2,q3,lambda1_in,lambda2_in,m3_setup,fault_m2,fA_pull,fB_pull,wA,wB,g_block_A,g_block_B,g_pull_A,g_pull_B,g_down
0.0,piecewise,10.0,10.0,15.0,1.4875497124439538,1.4552153358520379,2.0189350045069268,1.4875497124439538,1.4552153358520379,2.0189350045069268,1.4943452855677128,1.4837537735217707,2.023024554673362,1.0,1.0,1.0,0.9954524746125342,0.9807660555416852,0.9979784970197283,1.2228164808996436,1.40553393752859,0.0,0.0,1.00946750225304,1.00946750225304,0.5,0.5,1.0,1.0,0.9999999999995806,0.9999999999995806,1.0
1.0,piecewise,8.72579926620265,8.940851099423512,14.999999999999153,1.459828960339565,1.4803798939273298,2.02818405266304,2.947378672783519,2.9355952297793677,4.047119057169967,1.466497896755727,1.509411837372067,2.0322923376804445,1.0,1.0,1.0,0.9954524746125342,0.9807660555416852,0.9979784970197283,1.2000290794080397,1.4298393715948292,0.0,0.0,1.0010078114766194,1.0271762411568934,0.493548803019861,0.506451196980139,1.0,1.0,0.9999999999808247,0.9999999999899409,1.0
2.0,piecewise,7.464991573794505,7.8631343359341175,14.999999999969626,1.4952050565916597,1.4584998196047754,2.058792105813793,4.442583729375179,4.394095049384143,6.10591116298376,1.5020356016229175,1.4871026697587264,2.0629623904342442,1.0,1.0,1.0,0.9954524746125342,0.9807660555416852,0.9979784970197283,1.2291094342795972,1.4087062882233623,0.0,0.0,1.004809933413075,1.0539821712855817,0.48805798867300987,0.51194201132699,1.0,1.0,0.9999999991577757,0.9999999997449096,1.0
3.0,piecewise,6.194086018069367,6.759358633267123,14.99999999885449,1.4951890524540026,1.5121198688527229,2.0000069899215545,5.937772781829182,5.906214918236866,8.105918152905314,1.5020195243735608,1.5417742695199281,2.0040581995445717,1.0,1.0,1.0,0.9954524746125342,0.9807660555416852,0.9979784970197283,1.229096278333866,1.4604957362130773,0.0,0.0,0.9660999816188547,1.0339069642329333,0.4830483209933061,0.5169516790066939,1.0,1.0,0.9999999618697571,0.9999999930050396,1.0
4.0,piecewise,4.961893262330376,5.673827536394544,14.999999954784723,1.4511613278380884,1.487548839735135,2.0029351061977825,7.38893410966727,7.3937637579720015,10.108853259103096,1.4577906679100199,1.5167213744092618,2.0069922470064885,1.0,1.0,1.0,0.9954524746125342,0.9807660555416852,0.9979784970197283,1.192903990555867,1.4367635678844966,0.0,0.0,0.9587133349669411,1.0442201080649762,0.47865495269429453,0.5213450473057055,1.0,1.0,0.9999984630049654,0.999999818404253,1.0
5.0,piecewise,3.7449225900812135,4.578822156478929,14.999998291618859,1.4851576055677327,1.4826236595251208,2.045039730245696,8.874091715235002,8.876387417497122,12.153892989348792,1.491942250830015,1.5116996057803567,2.0491821580853853,1.0,1.0,1.0,0.9954524746125342,0.9807660555416852,0.9979784970197283,1.220850087650499,1.4320065345004536,0.0,0.0,0.9713442886839293,1.073632740798699,0.4750038679546957,0.5249961320453044,1.0,1.0,0.999940814084481,0.9999951497064047,1.0
6.0,piecewise,2.5092707834800505,3.454572290655563,14.999935590855792,1.4914565532175847,1.4655917517980315,2.023523924016014,10.365548268452587,10.341979169295154,14.177416913364805,1.4982699739614522,1.494333682856278,2.0276227694873996,1.0,1.0,1.0,0.9954524746125342,0.9807660555416852,0.9979784970197283,1.2260280369547334,1.4155561001616324,0.0,0.0,0.9521428215859459,1.0689345348693216,0.47167132550414964,0.5283286744958503,1.0,1.0,0.9975950356800924,0.999858591584453,1.0
7.0,piecewise,1.2916994456312532,2.3356021041498423,14.997489023295046,1.4547236791156053,1.4912274611769938,2.0340881269067728,11.820271947568193,11.833206630472148,16.21150504027158,1.461369293076333,1.5204721378263613,2.0382083712035755,1.0,1.0,1.0,0.9954524746125342,0.9807660555416852,0.9979784970197283,1.1958323645231106,1.440316600313766,0.0,0.0,0.8722972311411585,1.076293862022459,0.46872380878005615,0.5312761912199438,1.0,1.0,0.914908610915575,0.9959573592387496,1.0
8.0,piecewise,0.16051089989759992,1.2083973812641555,14.91199198955189,1.528175698426828,1.4668147241863145,2.038875145885169,13.348447645995021,13.300021354658462,18.250380186156747,1.5351568632361368,1.4955806391323165,2.0430050867567577,1.0,1.0,1.0,0.9954524746125342,0.9807660555416852,0.9979784970197283,1.2562124237693701,1.4167373199811624,0.0,0.0,0.16051089989759992,0.9678746114984791,0.46860476351395886,0.531395236486041,1.0,1.0,0.26532605935473375,0.8933277174555277,1.0
9.0,piecewise,0.0,0.19044536556052427,14.0015023550628,1.489037278767641,1.4739165387668396,2.029183415424446,14.837484924762663,14.773937893425302,20.27956360158119,1.4958396475404088,1.5028217284220582,2.0332937247487934,1.0,1.0,1.0,0.9954524746125342,0.9807660555416852,0.9979784970197283,1.22403931103555,1.4235966769196453,0.0,0.0,0.0,0.19044536556052427,0.49428688768466233,0.5057131123153377,1.0,1.0,0.18242552380635635,0.28319585815813925,1.0
10.0,piecewise,0.0,0.0,12.162764305198879,1.4705494765783447,1.4386272555532187,2.0390127859963982,16.308034401341008,16.21256514897852,22.31857638757759,1.4772673875272,1.4668403819896203,2.0431430056714857,1.0,1.0,1.0,0.9954524746125342,0.9807660555416852,0.9979784970197283,1.2088417085463254,1.3895121782438797,0.0,0.0,0.0,0.0,0.5,0.5,1.0,1.0,0.18242552380635635,0.18242552380635635,1.0
11.0,piecewise,0.0,0.0,10.12375151920248,1.5174929447264847,1.4608051623280978,2.011924740627633,17.825527346067492,17.673370311306616,24.330501128205224,1.5244253075136986,1.4894532228904303,2.016000090820036,1.0,1.0,1.0,0.9954524746125342,0.9807660555416852,0.9979784970197283,1.2474308367226357,1.4109329259967796,0.0,0.0,0.0,0.0,0.5,0.5,1.0,1.0,0.18242552380635635,0.18242552380635635,1.0
12.0,piecewise,0.0,0.0,8.111826778574848,1.4860312394706197,1.455435526615735,2.0594423309908616,19.311558585538112,19.12880583792235,26.389943459196086,1.492819875754527,1.4839782824782675,2.0636139329555916,1.0,1.0,1.0,0.9954524746125342,0.9807660555416852,0.9979784970197283,1.2215682444460576,1.405746610927146,0.0,0.0,0.0,0.0,0.5,0.5,1.0,1.0,0.18242552380635635,0.18242552380635635,1.0
13.0,piecewise,0.0,0.0,6.052384447583986,1.4815995651546165,1.4740847117313725,1.988846885029438,20.79315815069273,20.602890549653722,28.378790344225525,1.488367956221424,1.5029931994508348,1.9928756050132523,1.0,1.0,1.0,0.9954524746125342,0.9807660555416852,0.9979784970197283,1.2179252573604797,1.4237591084190957,0.0,0.0,0.0,0.0,0.5,0.5,1.0,1.0,0.18242552380635635,0.18242552380635635,1.0
14.0,piecewise,0.0,0.0,4.063537562554548,1.5041670199164778,1.477645212061014,2.012519672949581,22.297325170609206,22.080535761714735,30.391310017175105,1.511038505883421,1.5066235252655622,2.0166421210663033,1.0,1.0,1.0,0.9954524746125342,0.9807660555416852,0.9979784970197283,1.2364764730838338,1.4271980524190657,0.0,0.0,0.0,0.0,0.5,0.5,1.0,1.0,0.18242552380635635,0.18242552380635635,1.0
