time_s,scenario,xA,xB,xC,s1_out,s2_out,s3_out,n1_out_cum,n2_out_cum,n3_out_cum,nu1,nu2,nu3,a1,a2,a3,q1,q2,q3,lambda1_in,lambda2_in,m3_setup,fault_m2,fA_pull,fB_pull,wA,wB,g_block_A,g_block_B,g_pull_A,g_pull_B,g_down
0.0,piecewise,10.0,10.0,15.0,1.2061265321565995,0.9350431072586699,2.2004133017627585,1.2061265321565995,0.9350431072586699,2.2004133017627585,1.3051983301377104,0.9359112950819045,2.2133459295564926,1.0,1.0,1.0,0.9240944493311926,0.9990723609942558,0.9941569785269284,1.1238491795211711,0.7156162156069475,0.0,0.0,1.1002066508809178,1.1002066508809178,0.5,0.5,1.0,1.0,0.9999999999995806,0.9999999999995806,1.0
1.0,piecewise,8.817515996483653,8.68036645746736,14.999999999999076,1.2654257750518039,0.9242281036353431,2.229178053994988,2.4715523072084036,1.859271210894013,4.429591355757747,1.3693684406043642,0.925086249724265,2.2422797426801013,1.0,1.0,1.0,0.9240944493311926,0.9990723609942558,0.9941569785269284,1.1791032541951119,0.7073391726507242,0.0,0.0,1.12376074223287,1.1054173117214612,0.504114393300842,0.49588560669915804,1.0,1.0,0.9999999999854372,0.9999999999780247,1.0
2.0,piecewise,7.607432733394091,7.358060214761279,14.999999999958419,1.2871469089031184,0.8829544651915359,2.2085918998464815,3.758699216111522,2.742225676085549,6.638183255604229,1.392873758558644,0.8837742886940023,2.221572596230242,1.0,1.0,1.0,0.9240944493311926,0.9990723609942558,0.9941569785269284,1.199342655125478,0.6757512333159488,0.0,0.0,1.12081758015692,1.0877743178111905,0.5074806173338501,0.49251938266615,1.0,1.0,0.999999999450657,0.9999999988392281,1.0
3.0,piecewise,6.398810899459531,6.063082665074502,14.999999998080048,1.2802896775062922,0.9571552125561712,2.2492660883746805,5.038988893617814,3.69938088864172,8.88744934397891,1.3854532709647738,0.9580439314762251,2.262485841730432,1.0,1.0,1.0,0.9240944493311926,0.9990723609942558,0.9941569785269284,1.1929531979054875,0.7325392654527368,0.0,0.0,1.1472842208611975,1.1019817815948545,0.5100704849735023,0.4899295150264978,1.0,1.0,0.9999999793682095,0.9999999435125898,1.0
4.0,piecewise,5.164190198997529,4.736484936376213,14.99999991216142,1.2453516193738579,0.9369110668198827,2.18200676329518,6.2843405129916725,4.636291955461602,11.069456107274089,1.3476453843816214,0.9377809890441654,2.194831209180187,1.0,1.0,1.0,0.9240944493311926,0.9990723609942558,0.9941569785269284,1.1603984808676393,0.7170458204473286,0.0,0.0,1.1189939731265601,1.0630086399025027,0.5128283419483746,0.4871716580516255,1.0,1.0,0.9999991622712153,0.9999969775954403,1.0
5.0,piecewise,3.9602430873647503,3.453611050101156,14.999995761895303,1.2499175959932305,0.9592272669198788,2.235468255709744,7.534258108984903,5.595519222381481,13.304924362983833,1.3525864124580018,0.9601179097430701,2.2486069141938763,1.0,1.0,1.0,0.9240944493311926,0.9990723609942558,0.9941569785269284,1.1646529839737267,0.7341250700972259,0.0,0.0,1.151664731617795,1.0836140977204645,0.5151942813969491,0.4848057186030509,1.0,1.0,0.9999689763358881,0.9998581832713243,1.0
6.0,piecewise,2.7233137437274513,2.1448947555580387,14.999806335523818,1.2415092848420173,0.9397201748409884,2.2429531758842614,8.775767393826921,6.535239397222469,15.547877538868095,1.3434874386926052,0.9405927053229645,2.2561358259615205,1.0,1.0,1.0,0.9240944493311926,0.9990723609942558,0.9941569785269284,1.1568182557453766,0.7191957141107216,0.0,0.0,1.158911921747011,1.0748401684973623,0.517345606251502,0.4826543937484979,1.0,1.0,0.9987331336905898,0.992858634353672,1.0
7.0,piecewise,1.4797107928837996,0.8495301263304096,14.99060524988393,1.2295899660861653,0.9464711940877742,2.2050761396411356,10.005357359913086,7.481710591310243,17.75295367850923,1.3305890615143,0.9473499928932736,2.2180361726258377,1.0,1.0,1.0,0.9240944493311926,0.9990723609942558,0.9941569785269284,1.1457120274624581,0.7243624693195145,0.0,0.0,1.086706697647442,0.7855786327573528,0.5188964157072652,0.4811035842927348,1.0,1.0,0.9497473337088772,0.7405041213997903,1.0
8.0,piecewise,0.3091261566126504,0.0,14.65781444064759,1.2399627640485285,0.9649895201554635,2.2250948584677097,11.245320123961614,8.446700111465706,19.97804853697694,1.341813885957159,0.9658855132326213,2.2381725487303807,1.0,1.0,1.0,0.9240944493311926,0.9990723609942558,0.9941569785269284,1.155377232702987,0.7385350933590489,0.0,0.0,0.3091261566126504,0.0,0.509272721412597,0.490727278587403,1.0,1.0,0.36063214076080086,0.18242552380635635,1.0
9.0,piecewise,0.0,0.0,12.74184573879253,1.2767719080351516,0.935693365557624,2.220780508584197,12.522092031996765,9.38239347702333,22.198829045561137,1.3816465502624835,0.9365621571458964,2.233832841846358,1.0,1.0,1.0,0.9240944493311926,0.9990723609942558,0.9941569785269284,1.1896753972531653,0.7161138775644039,0.0,0.0,0.0,0.0,0.5,0.5,1.0,1.0,0.18242552380635635,0.18242552380635635,1.0
