time_s,scenario,xA,xB,xC,s1_out,s2_out,s3_out,n1_out_cum,n2_out_cum,n3_out_cum,nu1,nu2,nu3,a1,a2,a3,q1,q2,q3,lambda1_in,lambda2_in,m3_setup,fault_m2,fA_pull,fB_pull,wA,wB,g_block_A,g_block_B,g_pull_A,g_pull_B,g_down
0.0,piecewise,10.0,10.0,15.0,0.9859635256836301,0.8434936813609805,1.513089732909758,0.9859635256836301,0.8434936813609805,1.513089732909758,1.0428489376068641,0.8955339023733877,1.5543986673314805,1.0,1.0,1.0,0.9454519155441871,0.9418891670382464,0.9734244918694894,0.9863918018457272,0.7829629133140212,0.0,0.0,0.7565448664545616,0.7565448664545616,0.5,0.5,1.0,1.0,0.9999999999995806,0.9999999999995806,1.0
1.0,piecewise,9.243883409707536,9.18292436549848,14.999999999999366,1.010384642453472,0.8460263506090616,1.515876836804928,1.996348168137102,1.689520031970042,3.0289665697146857,1.068679036809514,0.8982228272880304,1.5572618620820229,1.0,1.0,1.0,0.9454519155441871,0.9418891670382464,0.9734244918694894,1.0108235264949599,0.7853138332281324,0.0,0.0,0.7607105981309796,0.7551662386671909,0.5018287631714471,0.49817123682855285,1.0,1.0,0.9999999999959472,0.9999999999951341,1.0
2.0,piecewise,8.483611695618045,8.36704560945036,14.999999999992609,0.9996303815178165,0.7748650733675845,1.482562599008938,2.9959785496549185,2.4643851053376267,4.511529168723624,1.0573043061025955,0.8226711809459851,1.523038110703003,1.0,1.0,1.0,0.9454519155441871,0.9418891670382464,0.9734244918694894,1.000064594196237,0.7192592294114983,0.0,0.0,0.7464657105323256,0.7360968884056034,0.5034969255672054,0.49650307443279457,1.0,1.0,0.9999999999603462,0.9999999999437457,1.0
3.0,piecewise,7.73758019776414,7.57534287708867,14.999999999921599,0.9655460438502977,0.7981755360607585,1.5027265059247075,3.9615245935052164,3.262560641398385,6.014255674648331,1.0212534640585553,0.8474198069084998,1.543752513395958,1.0,1.0,1.0,0.9454519155441871,0.9418891670382464,0.9734244918694894,0.9659654512048461,0.7408968873860038,0.0,0.0,0.7586769713378231,0.7440495338547857,0.5048669658974463,0.49513303410255366,1.0,1.0,0.999999999628228,0.9999999993951427,1.0
4.0,piecewise,6.979322633780865,6.7740146945591295,14.9999999991895,0.9705001751198815,0.8041329626365082,1.4537771346027428,4.932024768625098,4.066693604034893,7.468032809251074,1.0264934251693563,0.8537447831203855,1.493466772970467,1.0,1.0,1.0,0.9454519155441871,0.9418891670382464,0.9734244918694894,0.9709217344164353,0.7464267972960309,0.0,0.0,0.7358422713801331,0.717934855756087,0.5061589266513168,0.49384107334868327,1.0,1.0,0.999999996384255,0.999999993305932,1.0
5.0,piecewise,6.243901921697286,5.998373673462565,14.999999991722976,0.9405675282593179,0.7754441516880841,1.4879776513135587,5.872592296884416,4.842137755722977,8.956010460564633,0.9948338067705349,0.8232859861064697,1.528600999606919,1.0,1.0,1.0,0.9454519155441871,0.9418891670382464,0.9734244918694894,0.9409760856153486,0.7197967519310788,0.0,0.0,0.7549482244470386,0.7330293517977965,0.5073653146409303,0.4926346853590697,1.0,1.0,0.999999967162865,0.9999999314101373,1.0
6.0,piecewise,5.489362254606278,5.209696921907763,14.999999916654254,0.9362595884388164,0.8302498048056222,1.500676674908709,6.808851885323232,5.672387560528599,10.456687135473341,0.9902773192858997,0.8814729310629272,1.541646719846361,1.0,1.0,1.0,0.9454519155441871,0.9418891670382464,0.9734244918694894,0.9366662745411092,0.7706694434274141,0.0,0.0,0.762927532189515,0.7377483626043134,0.5083891726279414,0.49161082737205863,1.0,1.0,0.9999996841780019,0.9999992691747753,1.0
7.0,piecewise,4.726841408519056,4.412368197925241,14.999999136539373,0.981440316811566,0.8253836601181325,1.453430267975765,7.790292202134799,6.497771220646731,11.910117403449107,1.0380647610689588,0.8763065645117637,1.4931104365212866,1.0,1.0,1.0,0.9454519155441871,0.9418891670382464,0.9734244918694894,0.9818666282128118,0.7661525028677919,0.0,0.0,0.7404231499232704,0.7129991164100021,0.5094330769015242,0.4905669230984759,1.0,1.0,0.9999968888786581,0.9999920083441988,1.0
8.0,piecewise,3.9868445699970314,3.6401379242648986,14.99999113489688,0.9534932387122298,0.7965963829562184,1.4585366164350528,8.743785440847029,7.29436760360295,13.36865401988416,1.0085052693170697,0.8457432263087826,1.4983561936415755,1.0,1.0,1.0,0.9454519155441871,0.9418891670382464,0.9734244918694894,0.9539074106508703,0.7394310574187838,0.0,0.0,0.7444153267046273,0.7140420911185338,0.510399699293998,0.48960030070600197,1.0,1.0,0.9999713558795146,0.9999189540939105,1.0
9.0,piecewise,3.242843415231045,2.86893050760893,14.999911936284988,0.9959440652869264,0.8059620434960323,1.4886066810581846,9.739729506133955,8.100329647098983,14.857260700942344,1.0534053069358655,0.8556867110281834,1.5292472025223787,1.0,1.0,1.0,0.9454519155441871,0.9418891670382464,0.9734244918694894,0.996376676728256,0.7481246197102418,0.0,0.0,0.7607957391850333,0.7270120628492385,0.5112155056323799,0.48878449436762,1.0,1.0,0.9997331428705403,0.9991811508731601,1.0
10.0,piecewise,2.4824802874873413,2.084081020973901,14.999113057261075,0.9907111480412262,0.7930070004065175,1.4950159843872919,10.730440654175181,8.8933366475055,16.352276685329635,1.047870475222411,0.8419323930650076,1.5358314865450644,1.0,1.0,1.0,0.9454519155441871,0.9418891670382464,0.9734244918694894,0.9911414864433853,0.7360992560310391,0.0,0.0,0.7633786475139969,0.7233983969073667,0.5119497020657163,0.48805029793428367,1.0,1.0,0.9973942897013938,0.9914415683855062,1.0
11.0,piecewise,1.7195319783755036,1.303774879691056,14.990874117295148,0.9901072327669913,0.8045452585168003,1.492872284272846,11.720547886942173,9.6978819060223,17.84514896960248,1.0472317169055618,0.8541825160243411,1.53362926117232,1.0,1.0,1.0,0.9454519155441871,0.9418891670382464,0.9734244918694894,0.9905373088445216,0.7468095060118329,0.0,0.0,0.7458333170088693,0.6679106544220323,0.5124701264548689,0.4875298735451311,1.0,1.0,0.974878674872482,0.9176867974906889,1.0
12.0,piecewise,0.9741287374441646,0.5781284727640563,14.911745804453204,0.961136643505863,0.8247440801489513,1.501194068989586,12.681684530448036,10.522625986171251,19.346343038592067,1.0165896622597121,0.875627524990381,1.5421782393275312,1.0,1.0,1.0,0.9454519155441871,0.9418891670382464,0.9734244918694894,0.961554135534938,0.7655588204170124,0.0,0.0,0.6191317355682319,0.40912502827148983,0.5118777728717361,0.48812222712826403,1.0,1.0,0.8057122266842562,0.5583295634634268,1.0
13.0,piecewise,0.3554144939050077,0.1098181847606276,14.43880849930334,0.955030394537376,0.8022205459765243,1.4837719748014289,13.636714924985412,11.324846532147776,20.830115013393495,1.010131111731553,0.8517143779231396,1.5242805037212517,1.0,1.0,1.0,0.9454519155441871,0.9418891670382464,0.9734244918694894,0.9554452341753585,0.744651619422552,0.0,0.0,0.29603016087302336,0.1098181847606276,0.5073673560250382,0.4926326439749618,1.0,1.0,0.3932296673606958,0.23675640654705457,1.0
14.0,piecewise,0.059799172669966816,0.0,13.360884870135562,0.9874157092987694,0.813115785694167,1.4770526858622497,14.624130634284182,12.137962317841943,22.307167699255746,1.0443849053184568,0.8632818108005159,1.51737777115668,1.0,1.0,1.0,0.9454519155441871,0.9418891670382464,0.9734244918694894,0.9878446162505551,0.7547649952771477,0.0,0.0,0.059799172669966816,0.0,0.5017939674819593,0.49820603251804074,1.0,1.0,0.21071807363891634,0.18242552380635635,1.0
15.0,piecewise,0.00042890695178565696,0.0,11.943631356943278,0.9165626519990473,0.7845241314389128,1.4872834020761643,15.54069328628323,12.922486449280855,23.794451101331912,0.9694439631776391,0.8329261646631257,1.5278877966382336,1.0,1.0,1.0,0.9454519155441871,0.9418891670382464,0.9734244918694894,0.916960782279422,0.7282251344496892,0.0,0.0,0.00042890695178565696,0.0,0.5000128672085508,0.4999871327914493,1.0,1.0,0.1826175120823609,0.18242552380635635,1.0
16.0,piecewise,0.00039813028037472,0.0,10.4567768618189,0.9796289539548096,0.7639709028740356,1.4681308877299022,16.520322240238038,13.686457352154891,25.262581989061815,1.0361488911796755,0.8111048832595966,1.5082123985913602,1.0,1.0,1.0,0.9454519155441871,0.9418891670382464,0.9734244918694894,0.9800544785485191,0.7091468460513694,0.0,0.0,0.00039813028037472,0.0,0.500011943908409,0.4999880560915911,1.0,1.0,0.1826037305367566,0.18242552380635635,1.0
17.0,piecewise,0.0004255245937094809,0.0,8.989044104369373,0.9953003532987145,0.8102481004620661,1.488347567263129,17.51562259353675,14.496705452616958,26.750929556324945,1.0527244558236846,0.8602372007418629,1.5289810146626484,1.0,1.0,1.0,0.9454519155441871,0.9418891670382464,0.9734244918694894,0.9957326851287881,0.7521031007859281,0.0,0.0,0.0004255245937094809,0.0,0.5000127657378084,0.49998723426219144,1.0,1.0,0.1826159974501468,0.18242552380635635,1.0
18.0,piecewise,0.00043233183007362896,0.0,7.501122061699954,0.9741502425662596,0.8640052833007187,1.4846892033844412,18.48977283610301,15.360710735917676,28.235618759709386,1.0303540841688963,0.9173109889537936,1.5252227747578497,1.0,1.0,1.0,0.9454519155441871,0.9418891670382464,0.9734244918694894,0.9745733873544026,0.8020025622958161,0.0,0.0,0.00043233183007362896,0.0,0.5000129699548993,0.4999870300451007,1.0,1.0,0.18261904576522056,0.18242552380635635,1.0
19.0,piecewise,0.00042314478814298173,0.0,6.0168651901455865,0.9685209457153491,0.7628576429811418,1.4677762686431661,19.45829378181836,16.123568378898817,29.703395028352553,1.0244000036298873,0.8099229396383588,1.5078481958739773,1.0,1.0,1.0,0.9454519155441871,0.9418891670382464,0.9734244918694894,0.9689416452876319,0.7081134758812344,0.0,0.0,0.00042314478814298173,0.0,0.5000126943436416,0.49998730565635846,1.0,1.0,0.18261493177042953,0.18242552380635635,1.0
20.0,piecewise,0.0004206995722828566,0.0,4.549512066290563,0.9877533636444766,0.8046989239432213,1.4577476366751088,20.446047145462835,16.928267302842038,31.16114266502766,1.0447420407159909,0.854345661999259,1.4975536050885174,1.0,1.0,1.0,0.9454519155441871,0.9418891670382464,0.9734244918694894,0.9881824172642714,0.7469521441045714,0.0,0.0,0.0004206995722828566,0.0,0.5000126209871657,0.49998737901283413,1.0,1.0,0.18261383680493673,0.18242552380635635,1.0
21.0,piecewise,0.0004290536197947281,0.0,3.0921851291877376,0.9782093642182847,0.8337276412675146,1.487486915048649,21.42425650968112,17.761994944109553,32.64862958007631,1.0346473978586663,0.8851653362668521,1.5287378329070982,1.0,1.0,1.0,0.9454519155441871,0.9418891670382464,0.9734244918694894,0.9786342721802139,0.7738977034943294,0.0,0.0,0.0004290536197947281,0.0,0.500012871608591,0.499987128391409,1.0,1.0,0.18261757776104798,0.18242552380635635,1.0
22.0,piecewise,0.00042490796192917735,0.0,1.6051272677588835,0.9663438886657278,0.804449768605701,1.4468007730361516,22.390600398346848,18.566444712715253,34.09543035311246,1.0220973407299256,0.8540811347637418,1.5402826292902905,1.0,1.0,1.0,0.9454519155441871,0.9418891670382464,0.9734244918694894,0.9667636425827064,0.7467208686448457,0.0,0.0,0.00042490796192917735,0.0,0.5000127472388551,0.49998725276114486,1.0,1.0,0.1826157213212505,0.18242552380635635,1.0
23.0,piecewise,0.00041975391697857134,0.0,0.15875140268466104,0.9651001432437392,0.7887493553276899,0.3884653110867809,23.355700541590586,19.35519406804294,34.483895664199245,1.0207818371051085,0.837412068139501,1.5099251778455811,1.0,1.0,1.0,0.9454519155441871,0.9418891670382464,0.9734244918694894,0.9655193569110004,0.7321471479495687,0.0,0.0,0.00041975391697857134,0.0,0.5000125926175067,0.4999874073824933,1.0,1.0,0.18261341334269768,0.18242552380635635,1.0
24.0,piecewise,0.0004192136672612756,0.0,0.0,0.9832643553881899,0.7963024323771648,0.2711678250682026,24.338964896978776,20.151496500420105,34.75506348926745,1.0399940380069341,0.8454311401426597,1.5270395550135851,1.0,1.0,1.0,0.9454519155441871,0.9418891670382464,0.9734244918694894,0.9836914591029653,0.7391582013122925,0.0,0.0,0.0004192136672612756,0.0,0.5000125764100152,0.4999874235899849,1.0,1.0,0.18261317142047695,0.18242552380635635,1.0
25.0,piecewise,0.0004271037147753898,0.0,0.0,1.0191327785196869,0.8324115275373953,0.27024524256542143,25.358097675498463,20.9839080279575,35.02530873183287,1.0779318987714888,0.8837680235296669,1.5218441747203815,1.0,1.0,1.0,0.9454519155441871,0.9418891670382464,0.9734244918694894,1.0195754625173012,0.7726760366778997,0.0,0.0,0.0004271037147753898,0.0,0.5000128131114404,0.49998718688855953,1.0,1.0,0.18261670458507334,0.18242552380635635,1.0
26.0,piecewise,0.00044268399761437927,0.0,0.0,1.0156385959642118,0.7968711410748567,0.2694443953093308,26.373736271462676,21.780779169032357,35.2947531271422,1.0742361184805749,0.8460349359156595,1.517334327590594,1.0,1.0,1.0,0.9454519155441871,0.9418891670382464,0.9734244918694894,1.0160797621824607,0.7396860983536235,0.0,0.0,0.00044268399761437927,0.0,0.5000132805199252,0.4999867194800746,1.0,1.0,0.1826236815942495,0.18242552380635635,1.0
27.0,piecewise,0.00044116621824885627,0.0,0.0,0.9738681320470053,0.829394254262302,0.263039619035445,27.34760440350968,22.610173423294658,35.55779274617765,1.0300556972127581,0.880564596437941,1.481266823236874,1.0,1.0,1.0,0.9454519155441871,0.9418891670382464,0.9734244918694894,0.9742911542938907,0.769875288876304,0.0,0.0,0.00044116621824885627,0.0,0.5000132349865445,0.4999867650134557,1.0,1.0,0.1826230019081065,0.18242552380635635,1.0
28.0,piecewise,0.00042302224688539614,0.0,0.0,0.9691173916204047,0.8032358966941465,0.2759120525911225,28.316721795130086,23.413409319988805,35.83370479876877,1.0250308616304364,0.8527923717605834,1.5537559365889462,1.0,1.0,1.0,0.9454519155441871,0.9418891670382464,0.9734244918694894,0.9695383502728223,0.7455941065726895,0.0,0.0,0.00042302224688539614,0.0,0.5000126906674038,0.4999873093325961,1.0,1.0,0.1826148768964418,0.18242552380635635,1.0
29.0,piecewise,0.00042095865241764674,0.0,0.0,0.9828462218233595,0.8270927983075947,0.27065959198291534,29.299568016953444,24.2405021182964,36.104364390751684,1.0395517801216245,0.8781211497615725,1.5241775192089868,1.0,1.0,1.0,0.9454519155441871,0.9418891670382464,0.9734244918694894,0.9832731439121074,0.7677389899342018,0.0,0.0,0.00042095865241764674,0.0,0.5000126287595699,0.49998737124043013,1.0,1.0,0.18261395282054976,0.18242552380635635,1.0
30.0,piecewise,0.0004269220887479497,0.0,0.0,0.9794085061319874,0.8299428458245336,0.26221202232888324,30.278976523085433,25.070444964120934,36.366576413080566,1.0359157245646442,0.8811470339278601,1.4766063407249799,1.0,1.0,1.0,0.9454519155441871,0.9418891670382464,0.9734244918694894,0.9798339349690638,0.7703845124274412,0.0,0.0,0.0004269220887479497,0.0,0.5000128076626597,0.4999871923373404,1.0,1.0,0.18261662325231093,0.18242552380635635,1.0
31.0,piecewise,0.00042542883707641366,0.0,0.0,1.008142505681614,0.8344348102672492,0.2786873493599656,31.287119028767048,25.904879774388185,36.64526376244053,1.0663075393964834,0.8859161347944094,1.5693845899583452,1.0,1.0,1.0,0.9454519155441871,0.9418891670382464,0.9734244918694894,1.0085804157989084,0.7745541246536962,0.0,0.0,0.00042542883707641366,0.0,0.5000127628651095,0.4999872371348905,1.0,1.0,0.1826159545701212,0.18242552380635635,1.0
32.0,piecewise,0.00043791011729443774,0.0,0.0,0.9896140259727603,0.7941791683944591,0.26968462941928184,32.27673305473981,26.699058942782646,36.91494839185981,1.046710054422127,0.8431768791775589,1.518687168726029,1.0,1.0,1.0,0.9454519155441871,0.9418891670382464,0.9734244918694894,0.990043887814462,0.7371873069352871,0.0,0.0,0.00043791011729443774,0.0,0.5000131373035158,0.4999868626964842,1.0,1.0,0.18262154378007442,0.18242552380635635,1.0
33.0,piecewise,0.0004298618417016842,0.0,0.0,0.9347134770584342,0.8122056576964574,0.2707453984633683,33.211446531798245,27.5112646004791,37.18569379032318,0.9886420046231839,0.8623155315082596,1.5246607250970572,1.0,1.0,1.0,0.9454519155441871,0.9418891670382464,0.9734244918694894,0.9351194915713316,0.7539201798572792,0.0,0.0,0.0004298618417016842,0.0,0.5000128958552482,0.49998710414475184,1.0,1.0,0.18261793968729448,0.18242552380635635,1.0
34.0,piecewise,0.0004060145128973458,0.0,0.0,0.9980578879448135,0.7991506348973367,0.2708691771589263,34.209504419743055,28.31041523537644,37.45656296748211,1.055641087120065,0.8484550654831837,1.525357765625879,1.0,1.0,1.0,0.9454519155441871,0.9418891670382464,0.9734244918694894,0.9984914175741203,0.7418020112093673,0.0,0.0,0.0004060145128973458,0.0,0.5000121804353845,0.4999878195646155,1.0,1.0,0.18260726095563048,0.18242552380635635,1.0
35.0,piecewise,0.0004335296293067614,0.0,0.0,0.9763114231275153,0.8168462235347735,0.2658701551915895,35.18581584287057,29.127261458911214,37.7224331226737,1.03263995458253,0.8672424018882516,1.49720654864951,1.0,1.0,1.0,0.9454519155441871,0.9418891670382464,0.9734244918694894,0.9767355066746412,0.7582277295502787,0.0,0.0,0.0004335296293067614,0.0,0.5000130058888763,0.49998699411112374,1.0,1.0,0.1826195821498989,0.18242552380635635,1.0
36.0,piecewise,0.00042408354712586416,0.0,0.0,0.9649359272597376,0.7976640202772395,0.26789882598993,36.150751770130306,29.924925479188452,37.99033194866363,1.0206081466388863,0.8468767326260686,1.5086306936504434,1.0,1.0,1.0,0.9454519155441871,0.9418891670382464,0.9734244918694894,0.9653550695959715,0.7404220789826688,0.0,0.0,0.00042408354712586416,0.0,0.5000127225064109,0.49998727749358896,1.0,1.0,0.1826153521472237,0.18242552380635635,1.0
37.0,piecewise,0.00041914233623385755,0.0,0.0,0.970188275786873,0.8090895136149101,0.27084868135347645,37.12094004591718,30.734014992803363,38.26118063001711,1.0261635307264125,0.8590071336727203,1.525242346675914,1.0,1.0,1.0,0.9454519155441871,0.9418891670382464,0.9734244918694894,0.9706096996027058,0.7510276564130516,0.0,0.0,0.00041914233623385755,0.0,0.5000125742700844,0.4999874257299156,1.0,1.0,0.18261313947867303,0.18242552380635635,1.0
38.0,piecewise,0.0004214238158328776,0.0,0.0,0.993302316187403,0.8154071330418712,0.2695092326320483,38.114242362104584,31.549422125845233,38.530689862649155,1.0506111414620953,0.8657145252088463,1.5176994489187086,1.0,1.0,1.0,0.9454519155441871,0.9418891670382464,0.9734244918694894,0.9937337801236412,0.756891911025797,0.0,0.0,0.0004214238158328776,0.0,0.5000126427144723,0.49998735728552773,1.0,1.0,0.18261416112002446,0.18242552380635635,1.0
39.0,piecewise,0.0004314639362382744,0.0,0.0,0.9971843052408326,0.8042854562389211,0.27284873547910105,39.11142666734542,32.353707582084155,38.803538598128256,1.0547171028437434,0.8539066849743928,1.5365053413222318,1.0,1.0,1.0,0.9454519155441871,0.9418891670382464,0.9734244918694894,0.9976174554091979,0.7465683476571603,0.0,0.0,0.0004314639362382744,0.0,0.5000129439180843,0.49998705608191574,1.0,1.0,0.1826186571157481,0.18242552380635635,1.0
40.0,piecewise,0.00043315016836531495,0.0,0.0,0.9660352965332766,0.7749690370293517,0.2622758588561882,40.0774619638787,33.128676619113506,39.06581445698444,1.0217709442973015,0.8227815587541238,1.476965826228929,1.0,1.0,1.0,0.9454519155441871,0.9418891670382464,0.9734244918694894,0.9664549164060936,0.7193557324361146,0.0,0.0,0.00043315016836531495,0.0,0.500012994505048,0.49998700549495195,1.0,1.0,0.18261941222393135,0.18242552380635635,1.0
41.0,piecewise,0.00041961987281702307,0.0,0.0,0.9573951445327792,0.8553880956709294,0.2602112820400139,41.03485710841148,33.98406471478444,39.32602573902445,1.012632296568692,0.908162154959996,1.4653394820567573,1.0,1.0,1.0,0.9454519155441871,0.9418891670382464,0.9734244918694894,0.9578110113548571,0.7940037610240542,0.0,0.0,0.00041961987281702307,0.0,0.5000125885961819,0.4999874114038182,1.0,1.0,0.18261335331809653,0.18242552380635635,1.0
42.0,piecewise,0.00041586682207794823,0.0,0.0,0.9964119969352013,0.8034359531687902,0.2769202946008087,42.03126910534668,34.787500667953225,39.60294603362526,1.0539002360174843,0.8530047709277517,1.5594336951114771,1.0,1.0,1.0,0.9454519155441871,0.9418891670382464,0.9734244918694894,0.9968448116335128,0.7457798066006515,0.0,0.0,0.00041586682207794823,0.0,0.5000124760046597,0.49998752399534024,1.0,1.0,0.1826116727186792,0.18242552380635635,1.0
43.0,piecewise,0.0004328146983114678,0.0,0.0,0.9627168799460054,0.8245132834292772,0.2657336193554766,42.99398598529269,35.6120139513825,39.86867965298074,1.018261070836036,0.8753824890267551,1.4964376682619907,1.0,1.0,1.0,0.9454519155441871,0.9418891670382464,0.9734244918694894,0.9631350583874883,0.7653445861245542,0.0,0.0,0.0004328146983114678,0.0,0.5000129844409464,0.49998701555905356,1.0,1.0,0.18261926199757486,0.18242552380635635,1.0
44.0,piecewise,0.00041817844148284156,0.0,0.0,0.9962238652026995,0.806500116713099,0.26573757650985697,43.99020985049539,36.4185140680956,40.134417229490595,1.0537012499776774,0.8562579812326795,1.4964599523632205,1.0,1.0,1.0,0.9454519155441871,0.9418891670382464,0.9734244918694894,0.9966565981816224,0.7486240797333814,0.0,0.0,0.00041817844148284156,0.0,0.5000125453532418,0.4999874546467581,1.0,1.0,0.18261270785013978,0.18242552380635635,1.0
