time_s,scenario,xA,xB,xC,s1_out,s2_out,s3_out,n1_out_cum,n2_out_cum,n3_out_cum,nu1,nu2,nu3,a1,a2,a3,q1,q2,q3,lambda1_in,lambda2_in,m3_setup,fault_m2,fA_pull,fB_pull,wA,wB,g_block_A,g_block_B,g_pull_A,g_pull_B,g_down
0.0,piecewise,10.0,10.0,15.0,1.3934251623987604,0.8212874041834913,1.6607191630541236,1.3934251623987604,0.8212874041834913,1.6607191630541236,1.4395632251058832,0.8305054865995154,1.747261395840053,1.0,1.0,1.0,0.9679499573881312,0.9889006363416487,0.9504697848919615,1.290089455618395,0.7538781853407689,0.0,0.0,0.8303595815267135,0.8303595815267135,0.5,0.5,1.0,1.0,0.9999999999995806,0.9999999999995806,1.0
1.0,piecewise,9.066304711692922,9.102231199630564,14.999999999999304,1.3790855526968424,0.8582697350490045,1.6886283215894744,2.7725107150956028,1.6795571392324957,3.349347484643598,1.4247488128602221,0.8679029050118707,1.7766249368794171,1.0,1.0,1.0,0.9679499573881312,0.9889006363416487,0.9504697848919615,1.2768132641347556,0.7878250988579473,0.0,0.0,0.8424941690570208,0.8461341525213921,0.4989222070312153,0.5010777929687846,1.0,1.0,0.999999999993096,0.9999999999938014,1.0
2.0,piecewise,8.121538254073814,8.185652410918115,14.999999999988242,1.3995485371249885,0.791120509073319,1.62411496905316,4.172059252220591,2.4706776483058146,4.973462453696758,1.445889352484153,0.8,1.7087497097425046,1.0,1.0,1.0,0.9679499573881312,0.9889006363416487,0.9504697848919615,1.2957587239653996,0.7261873136347406,0.0,0.0,0.8089336369849055,0.8151813318941863,0.49807658478238825,0.5019234152176117,1.0,1.0,0.9999999998825038,0.9999999999030627,1.0
3.0,piecewise,7.208814803929319,7.30553788358535,14.999999999814174,1.3701055899536698,0.8677385914633398,1.6714395641533575,5.542164842174261,3.3384162397691544,6.644902017850115,1.4154715122367438,0.877478039324014,1.7585404509658846,1.0,1.0,1.0,0.9679499573881312,0.9889006363416487,0.9504697848919615,1.26849925089642,0.7965167751877312,0.0,0.0,0.8308698315518909,0.8405697299501038,0.49709834018551213,0.5029016598144878,1.0,1.0,0.9999999981836638,0.9999999986411316,1.0
4.0,piecewise,6.2763386333201785,6.393746337359637,14.99999999716281,1.3664364956277892,0.7982352470013784,1.670458074590611,6.90860133780205,4.136651486770533,8.315360092440727,1.4116809295750317,0.8071945933358682,1.7575078147071128,1.0,1.0,1.0,0.9679499573881312,0.9889006363416487,0.9504697848919615,1.265102254753951,0.7327180916438263,0.0,0.0,0.8293453704940867,0.8411126617690792,0.49647782714058514,0.5035221728594149,1.0,1.0,0.9999999702077018,0.9999999790523431,1.0
5.0,piecewise,5.345659021952254,5.487116520233006,14.999999954835365,1.3885957112959495,0.7927339909506352,1.6760428299507728,8.297197049098,4.929385477721168,9.9914029223915,1.43457386479242,0.8016315915047696,1.7633835989234377,1.0,1.0,1.0,0.9679499573881312,0.9889006363416487,0.9504697848919615,1.2856181541719398,0.727668364949488,0.0,0.0,0.8309085171356895,0.8451336402449877,0.4957563769501045,0.5042436230498955,1.0,1.0,0.9999995139612832,0.9999996820430622,1.0
6.0,piecewise,4.411772947692555,4.576917253986871,14.99999928226527,1.3582028670166566,0.791120509073319,1.6562193535108813,9.655399916114655,5.720505986794487,11.647622275902382,1.4031746751470136,0.8,1.742527095376463,1.0,1.0,1.0,0.9679499573881312,0.9889006363416487,0.9504697848919615,1.257479227885099,0.7261873136347406,0.0,0.0,0.8198979252942715,0.8363107844909767,0.495045832945978,0.504954167054022,1.0,1.0,0.9999919940604585,0.99999512190918,1.0
7.0,piecewise,3.4911513832667254,3.675673274057316,14.999988638539637,1.3519529454105856,0.8163616288110945,1.6752808749297348,11.007352861525241,6.536867615605582,13.322903150832117,1.3967178107622726,0.8255244246086775,1.7625819374365082,1.0,1.0,1.0,0.9679499573881312,0.9889006363416487,0.9504697848919615,1.2516927973109924,0.7493567053080505,0.0,0.0,0.8282620711178005,0.8468521397946686,0.49446456944102174,0.5055354305589783,1.0,1.0,0.999873286366451,0.9999271488817891,1.0
8.0,piecewise,2.5626291640493317,2.7618162107596036,14.999821974522371,1.3530442184780702,0.8366637600278183,1.6916741949200897,12.360397080003311,7.3735313756334,15.014577345752206,1.3978452172559195,0.8460544257742442,1.7798295346257427,1.0,1.0,1.0,0.9679499573881312,0.9889006363416487,0.9504697848919615,1.252703142118559,0.7679924883022268,0.0,0.0,0.8340155883114001,0.854979191320026,0.49402467308473613,0.5059753269152638,1.0,1.0,0.9979500493244904,0.9988711750954177,1.0
9.0,piecewise,1.6282724993784203,1.838165747713986,14.997142559233708,1.3462523441714527,0.8327863037981006,1.6811052689801094,13.706649424174763,8.2063176794315,16.695682614732316,1.3908284554339092,0.842133449199629,1.7687098482264727,1.0,1.0,1.0,0.9679499573881312,0.9889006363416487,0.9504697848919615,1.2464149497826542,0.7644332839952961,0.0,0.0,0.8027668042751392,0.836045340341686,0.49370353541663775,0.5062964645833622,1.0,1.0,0.9672266604792628,0.9822680692605191,1.0
10.0,piecewise,0.7256683007144826,0.9337673875694956,14.954849434870425,1.3512073084250273,0.791120509073319,1.6634047385436352,15.057856732599792,8.99743818850482,18.359087353275953,1.3959474847966924,0.8,1.7500869201567644,1.0,1.0,1.0,0.9679499573881312,0.9889006363416487,0.9504697848919615,1.2510024563879594,0.7261873136347406,0.0,0.0,0.5445914514098631,0.661925443589638,0.49375735179815716,0.506242648201843,1.0,1.0,0.6630698951054019,0.7860540533243503,1.0
11.0,piecewise,0.08087199726755157,0.20690874854127927,14.497961591326291,1.373377552843671,0.8156585194909551,1.6636888868179476,16.431234285443463,9.813096707995776,20.0227762400939,1.4188518139403876,0.8248134236301156,1.7503858757667468,1.0,1.0,1.0,0.9679499573881312,0.9889006363416487,0.9504697848919615,1.2715285666698617,0.7487113054447836,0.0,0.0,0.08087199726755157,0.20690874854127927,0.4962189695367078,0.5037810304632921,1.0,1.0,0.221424549332168,0.2933282974445507,1.0
